epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.7542291879653931,0.7291017770767212,0.5034595727920532,0.7525407671928406,0.7601490616798401,0.7716875076293945,0.7586768269538879,0.4749036729335785,0.7624554634094238,0.7913690209388733
1,0.7796145677566528,0.7657725214958191,0.4636647403240204,0.7764134407043457,0.7875834107398987,0.778208315372467,0.7705637216567993,0.4656394124031067,0.7790939807891846,0.7785761952400208
2,0.7909166812896729,0.7744318246841431,0.44475308060646057,0.7873101830482483,0.7992090582847595,0.7788749933242798,0.7773963212966919,0.46519479155540466,0.7799451351165771,0.7789084315299988
3,0.7987968921661377,0.7801647186279297,0.4282498359680176,0.7941164970397949,0.8086652159690857,0.7777291536331177,0.7825186848640442,0.4670863747596741,0.7644691467285156,0.8048263788223267
4,0.8074530959129333,0.7851672172546387,0.41307011246681213,0.8026549816131592,0.8171768188476562,0.7770624756813049,0.7869165539741516,0.4714428186416626,0.7788434028625488,0.775834858417511
5,0.815276026725769,0.7890522480010986,0.39769214391708374,0.8100904822349548,0.8253355026245117,0.7749583125114441,0.7907652258872986,0.485745370388031,0.7738714218139648,0.7789499759674072
6,0.823171854019165,0.7928288578987122,0.3834282159805298,0.8179687261581421,0.832954466342926,0.770562469959259,0.7942603826522827,0.49397167563438416,0.7752538919448853,0.7640804052352905
7,0.8300885558128357,0.7961482405662537,0.36826223134994507,0.8242610692977905,0.8405941128730774,0.7671458125114441,0.7974615693092346,0.5075093507766724,0.7750906348228455,0.7547765374183655
8,0.8361250162124634,0.7990604043006897,0.35517358779907227,0.8297466039657593,0.8472477197647095,0.7650416493415833,0.8004507422447205,0.5257214307785034,0.7620393633842468,0.7729274034500122
9,0.8425052165985107,0.8020879030227661,0.3423624336719513,0.8346292972564697,0.8556555509567261,0.7633749842643738,0.8034037351608276,0.546532928943634,0.7589591145515442,0.7740904092788696
