epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.7552552223205566,0.7281609177589417,0.0831744372844696,0.7527814507484436,0.7627128958702087,0.7711458206176758,0.7589881420135498,0.07810622453689575,0.7808142900466919,0.7559395432472229
1,0.7830520868301392,0.7665198445320129,0.07543376833200455,0.7805711627006531,0.7895971536636353,0.7744583487510681,0.7716741561889648,0.07690814882516861,0.7570419907569885,0.8104336261749268
2,0.7944322824478149,0.7764087915420532,0.07190410792827606,0.7915573120117188,0.80132657289505,0.7775208353996277,0.7792923450469971,0.0760556012392044,0.7695248126983643,0.7943595051765442
3,0.8047812581062317,0.7825906872749329,0.06875141710042953,0.8013825416564941,0.8122463226318359,0.7784166932106018,0.7850143909454346,0.07647935301065445,0.775049090385437,0.7865093946456909
4,0.8154479265213013,0.7877986431121826,0.06559881567955017,0.8126251101493835,0.8216506242752075,0.7748749852180481,0.7900800704956055,0.07782804220914841,0.7621907591819763,0.8011297583580017
5,0.8262603878974915,0.7928388714790344,0.06255298107862473,0.823208212852478,0.8325392603874207,0.7753750085830688,0.7948737144470215,0.07880985736846924,0.7666265368461609,0.7938195466995239
6,0.8360052108764648,0.7974412441253662,0.05956314504146576,0.832785964012146,0.8422861099243164,0.7712291479110718,0.7992609739303589,0.08116643130779266,0.7704125642776489,0.7747964859008789
7,0.8461979031562805,0.8016148209571838,0.05680637061595917,0.8428810238838196,0.8523650765419006,0.7669583559036255,0.8034127354621887,0.083492711186409,0.7704347372055054,0.7626267075538635
8,0.8546145558357239,0.8055798411369324,0.05417274311184883,0.8505055904388428,0.8617174625396729,0.7663958072662354,0.8073528409004211,0.08501653373241425,0.7639430165290833,0.7731766104698181
9,0.8633489608764648,0.809481143951416,0.05170305818319321,0.8595195412635803,0.8698242902755737,0.7630208134651184,0.8111613988876343,0.0860443115234375,0.758623480796814,0.7737165689468384
