epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.7580833435058594,0.7346153259277344,0.0822388157248497,0.7552726864814758,0.7661072015762329,0.7708958387374878,0.7621545195579529,0.07737592607736588,0.7664941549301147,0.7812344431877136
1,0.7834479212760925,0.7696070671081543,0.07500031590461731,0.7791166305541992,0.7933339476585388,0.7758125066757202,0.7738291025161743,0.07648961991071701,0.768826961517334,0.790829062461853
2,0.7950677275657654,0.7781287431716919,0.0714505985379219,0.790212869644165,0.8053955435752869,0.7755208015441895,0.780552864074707,0.07675865292549133,0.7908084988594055,0.7511630058288574
3,0.8076249957084656,0.7837712168693542,0.06804369390010834,0.8031476736068726,0.8168031573295593,0.778041660785675,0.7863682508468628,0.07677102833986282,0.7697131037712097,0.7954809665679932
4,0.8183541297912598,0.789562463760376,0.0647057518362999,0.8142569661140442,0.8265292048454285,0.7728124856948853,0.7916198372840881,0.07788219302892685,0.7688727378845215,0.7821897268295288
5,0.8296979069709778,0.7943518161773682,0.06144889071583748,0.8264210224151611,0.8362345099449158,0.7721874713897705,0.7964292168617249,0.0793394073843956,0.7692717909812927,0.7796561121940613
6,0.8401874899864197,0.798995852470398,0.05843052640557289,0.8373462557792664,0.8457944989204407,0.7707083225250244,0.8010255694389343,0.0815754234790802,0.7608574032783508,0.7917012572288513
7,0.8500156402587891,0.8035522103309631,0.055632609874010086,0.8479824662208557,0.8542230725288391,0.765791654586792,0.80535489320755,0.08324307948350906,0.7563928961753845,0.7863017320632935
8,0.8581666350364685,0.8076464533805847,0.05307214707136154,0.855506956577301,0.8631083965301514,0.7630000114440918,0.8093876242637634,0.08562659472227097,0.7543867230415344,0.7821481823921204
9,0.86544269323349,0.8114432692527771,0.05080246552824974,0.8626898527145386,0.8703640103340149,0.7618749737739563,0.8131099939346313,0.08695285022258759,0.759139358997345,0.7693553566932678
