epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.4993359446525574,0.6655703186988831,0.6869698762893677,0.4993359446525574,1.0,0.5006666779518127,0.6661428809165955,0.685757577419281,0.5006666779518127,1.0
1,0.4993359446525574,0.6663298010826111,0.6847415566444397,0.4993359446525574,1.0,0.5006666779518127,0.6662338972091675,0.6848862171173096,0.5006666779518127,1.0
2,0.4993359446525574,0.6662579774856567,0.6836796998977661,0.4993359446525574,1.0,0.5006666779518127,0.666260838508606,0.6853697896003723,0.5006666779518127,1.0
3,0.4993359446525574,0.6663513779640198,0.6826820373535156,0.4993359446525574,1.0,0.5006666779518127,0.6662738919258118,0.6845335960388184,0.5006666779518127,1.0
4,0.4993359446525574,0.6662749648094177,0.6820076704025269,0.4993359446525574,1.0,0.5006666779518127,0.6662815809249878,0.6843189001083374,0.5006666779518127,1.0
5,0.4993359446525574,0.6663023829460144,0.6813523173332214,0.4993359446525574,1.0,0.5006666779518127,0.6662870645523071,0.6851012110710144,0.5006666779518127,1.0
6,0.4993359446525574,0.6662811636924744,0.6807387471199036,0.4993359446525574,1.0,0.5006666779518127,0.666290819644928,0.6849746108055115,0.5006666779518127,1.0
7,0.4993359446525574,0.6662774085998535,0.6803916692733765,0.4993359446525574,1.0,0.5006666779518127,0.6662949919700623,0.685701310634613,0.5006666779518127,1.0
8,0.4993359446525574,0.6662887334823608,0.6798915266990662,0.4993359446525574,1.0,0.5006666779518127,0.6662984490394592,0.6851808428764343,0.5006666779518127,1.0
9,0.4993359446525574,0.6662788987159729,0.679365873336792,0.4993359446525574,1.0,0.5006666779518127,0.6663004755973816,0.6861957907676697,0.5006666779518127,1.0
10,0.4993359446525574,0.6662894487380981,0.6789333820343018,0.4993359446525574,1.0,0.5006666779518127,0.666301965713501,0.6855161190032959,0.5006666779518127,1.0
11,0.4993359446525574,0.6662888526916504,0.6783309578895569,0.4993359446525574,1.0,0.5006666779518127,0.666303277015686,0.6859323382377625,0.5006666779518127,1.0
12,0.4993359446525574,0.6662915945053101,0.6777065396308899,0.4993359446525574,1.0,0.5006666779518127,0.6663040518760681,0.6865767240524292,0.5006666779518127,1.0
13,0.4993359446525574,0.6662778258323669,0.6772971749305725,0.4993359446525574,1.0,0.5006666779518127,0.6663048267364502,0.6862385869026184,0.5006666779518127,1.0
14,0.4993359446525574,0.6662837862968445,0.6767286658287048,0.4993359446525574,1.0,0.5006666779518127,0.6663060784339905,0.6877718567848206,0.5006666779518127,1.0
15,0.4993359446525574,0.6662830710411072,0.6761077046394348,0.4993359446525574,1.0,0.5006666779518127,0.6663073301315308,0.6899159550666809,0.5006666779518127,1.0
16,0.4993359446525574,0.6662859916687012,0.6756518483161926,0.4993359446525574,1.0,0.5006666779518127,0.6663084626197815,0.6889309287071228,0.5006666779518127,1.0
17,0.4993359446525574,0.6662904024124146,0.6750468611717224,0.4993359446525574,1.0,0.5006666779518127,0.6663094162940979,0.689008355140686,0.5006666779518127,1.0
18,0.4993359446525574,0.6662784218788147,0.6744407415390015,0.4993359446525574,1.0,0.5006666779518127,0.66631019115448,0.690701425075531,0.5006666779518127,1.0
19,0.4993359446525574,0.6662905216217041,0.6740871667861938,0.4993359446525574,1.0,0.5006666779518127,0.6663107872009277,0.6920688152313232,0.5006666779518127,1.0
20,0.4993359446525574,0.6662903428077698,0.6735039949417114,0.4993359446525574,1.0,0.5006666779518127,0.6663112044334412,0.6892086267471313,0.5006666779518127,1.0
21,0.4993359446525574,0.6662728786468506,0.6730397939682007,0.4993359446525574,1.0,0.5006666779518127,0.666311502456665,0.6901121139526367,0.5006666779518127,1.0
22,0.4993359446525574,0.6662889122962952,0.6727635264396667,0.4993359446525574,1.0,0.5006666779518127,0.6663117408752441,0.6934077739715576,0.5006666779518127,1.0
23,0.4993359446525574,0.6662889719009399,0.6721464991569519,0.4993359446525574,1.0,0.5006666779518127,0.6663118600845337,0.6914289593696594,0.5006666779518127,1.0
24,0.4993359446525574,0.6662907600402832,0.6717914938926697,0.4993359446525574,1.0,0.5006666779518127,0.6663119196891785,0.6920948624610901,0.5006666779518127,1.0
25,0.4993359446525574,0.6662856936454773,0.6713168621063232,0.4993359446525574,1.0,0.5006666779518127,0.6663122177124023,0.6932587623596191,0.5006666779518127,1.0
26,0.4993359446525574,0.6662906408309937,0.6709789633750916,0.4993359446525574,1.0,0.5006666779518127,0.6663123965263367,0.6929742097854614,0.5006666779518127,1.0
27,0.4993359446525574,0.6662988662719727,0.6704460382461548,0.4993359446525574,1.0,0.5006666779518127,0.666312575340271,0.6924955248832703,0.5006666779518127,1.0
28,0.4993359446525574,0.666289210319519,0.669861912727356,0.4993359446525574,1.0,0.5006666779518127,0.6663127541542053,0.6924841403961182,0.5006666779518127,1.0
29,0.4993359446525574,0.6662902235984802,0.6694912314414978,0.4993359446525574,1.0,0.5006666779518127,0.6663129925727844,0.6957941055297852,0.5006666779518127,1.0
30,0.4993359446525574,0.6662830710411072,0.669029176235199,0.4993359446525574,1.0,0.5006666779518127,0.6663130521774292,0.6971932649612427,0.5006666779518127,1.0
31,0.4993359446525574,0.6662905812263489,0.6687209606170654,0.4993359446525574,1.0,0.5006666779518127,0.666313111782074,0.6955389976501465,0.5006666779518127,1.0
32,0.4993359446525574,0.6662852168083191,0.6682742238044739,0.4993359446525574,1.0,0.5006666779518127,0.6663131713867188,0.6974257826805115,0.5006666779518127,1.0
33,0.4993359446525574,0.6662895679473877,0.6680707931518555,0.4993359446525574,1.0,0.5006666779518127,0.6663131713867188,0.6953305602073669,0.5006666779518127,1.0
34,0.4993359446525574,0.6662896871566772,0.6673988699913025,0.4993359446525574,1.0,0.5006666779518127,0.6663132309913635,0.7019745111465454,0.5006666779518127,1.0
35,0.4993359446525574,0.6662898659706116,0.6671332716941833,0.4993359446525574,1.0,0.5006666779518127,0.6663132905960083,0.7002063989639282,0.5006666779518127,1.0
36,0.4993359446525574,0.6662899851799011,0.666550874710083,0.4993359446525574,1.0,0.5006666779518127,0.6663132905960083,0.6995307803153992,0.5006666779518127,1.0
37,0.4993359446525574,0.666289746761322,0.6660593748092651,0.4993359446525574,1.0,0.5006666779518127,0.6663132905960083,0.7010369300842285,0.5006666779518127,1.0
38,0.4993359446525574,0.666290819644928,0.6655963659286499,0.4993359446525574,1.0,0.5006666779518127,0.6663133502006531,0.6979222893714905,0.5006666779518127,1.0
39,0.4993359446525574,0.6662895083427429,0.6649764180183411,0.4993359446525574,1.0,0.5006666779518127,0.6663133502006531,0.7002972960472107,0.5006666779518127,1.0
40,0.4993359446525574,0.6662905216217041,0.6644896864891052,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.6983817219734192,0.5006666779518127,1.0
41,0.4993359446525574,0.666292130947113,0.6640926599502563,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.7024354338645935,0.5006666779518127,1.0
42,0.4993359446525574,0.6662903428077698,0.6635965704917908,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.7011554837226868,0.5006666779518127,1.0
43,0.4993359446525574,0.6662962436676025,0.6628717184066772,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.7035261392593384,0.5006666779518127,1.0
44,0.4993359446525574,0.6662895679473877,0.6625117659568787,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.7034839391708374,0.5006666779518127,1.0
45,0.4993359446525574,0.6662881970405579,0.6619656682014465,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.7039557099342346,0.5006666779518127,1.0
46,0.4993359446525574,0.6663130521774292,0.6614762544631958,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.7070156931877136,0.5006666779518127,1.0
47,0.4993359446525574,0.666289746761322,0.6608419418334961,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.7056620121002197,0.5006666779518127,1.0
48,0.4993359446525574,0.6662933826446533,0.6603336930274963,0.4993359446525574,1.0,0.5006666779518127,0.6663134098052979,0.7072587013244629,0.5006666779518127,1.0
49,0.4993359446525574,0.6662896871566772,0.6596977710723877,0.4993359446525574,1.0,0.5006666779518127,0.6663134694099426,0.704125165939331,0.5006666779518127,1.0
50,0.4993359446525574,0.666289210319519,0.6593553423881531,0.4993359446525574,1.0,0.5006666779518127,0.6663134694099426,0.7063835263252258,0.5006666779518127,1.0
51,0.4993359446525574,0.6662895679473877,0.6589271426200867,0.4993359446525574,1.0,0.5006666779518127,0.6663134694099426,0.704403817653656,0.5006666779518127,1.0
52,0.4993359446525574,0.6662895679473877,0.6582850217819214,0.4993359446525574,1.0,0.5006666779518127,0.6663134694099426,0.70701664686203,0.5006666779518127,1.0
53,0.4993359446525574,0.6662858128547668,0.6578081250190735,0.4993359446525574,1.0,0.5006666779518127,0.6663134694099426,0.7109370231628418,0.5006666779518127,1.0
54,0.4993359446525574,0.6662905216217041,0.6568858623504639,0.4993359446525574,1.0,0.5006666779518127,0.6663135290145874,0.7125511169433594,0.5006666779518127,1.0
55,0.4993359446525574,0.6662902235984802,0.6562547087669373,0.4993359446525574,1.0,0.5006666779518127,0.6663135290145874,0.7176963686943054,0.5006666779518127,1.0
56,0.4993359446525574,0.6662905216217041,0.6560478210449219,0.4993359446525574,1.0,0.5006666779518127,0.6663135290145874,0.7130521535873413,0.5006666779518127,1.0
57,0.4993359446525574,0.6662933230400085,0.6554518342018127,0.4993359446525574,1.0,0.5006666779518127,0.6663135290145874,0.7169196009635925,0.5006666779518127,1.0
58,0.4993359446525574,0.6662914752960205,0.6547534465789795,0.4993359446525574,1.0,0.5006666779518127,0.6663135886192322,0.7130917310714722,0.5006666779518127,1.0
59,0.4993359446525574,0.6662898063659668,0.654343843460083,0.4993359446525574,1.0,0.5006666779518127,0.666313648223877,0.7190353274345398,0.5006666779518127,1.0
60,0.4993359446525574,0.6662863492965698,0.6535019278526306,0.4993359446525574,1.0,0.5006666779518127,0.666313648223877,0.7145973443984985,0.5006666779518127,1.0
