epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.7757766246795654,0.7637313008308411,0.07720902562141418,0.7699123620986938,0.787215530872345,0.7847610116004944,0.7790903449058533,0.07408307492733002,0.7843304872512817,0.7841397523880005
1,0.7914843559265137,0.7834985256195068,0.07256381958723068,0.7847689390182495,0.8037925362586975,0.7887794375419617,0.7862892150878906,0.0730029046535492,0.7837921977043152,0.796211838722229
2,0.7974338531494141,0.7886866331100464,0.07074475288391113,0.7907803654670715,0.809370219707489,0.7895808815956116,0.7902174592018127,0.07265504449605942,0.7942758798599243,0.7802852392196655
3,0.8020450472831726,0.7918346524238586,0.06944481283426285,0.7952736616134644,0.8139910697937012,0.7891323566436768,0.7932013273239136,0.07293115556240082,0.7742977142333984,0.8147916197776794
4,0.8057637810707092,0.7946232557296753,0.06840074062347412,0.7992397546768188,0.8171316385269165,0.7901250123977661,0.7955962419509888,0.0725596696138382,0.7836464643478394,0.8001989722251892
5,0.8088345527648926,0.7967583537101746,0.06756341457366943,0.8019905090332031,0.820622980594635,0.7904558777809143,0.7976223826408386,0.07266147434711456,0.7829257249832153,0.8024173378944397
6,0.8113170862197876,0.7985931038856506,0.06677485257387161,0.8048549890518188,0.8223640322685242,0.789768397808075,0.7993199825286865,0.07304954528808594,0.7796890139579773,0.8064266443252563
7,0.8140542507171631,0.8001953363418579,0.06613629311323166,0.806938886642456,0.8260849714279175,0.7884632349014282,0.8008581399917603,0.0734223797917366,0.7801268696784973,0.8019751906394958
8,0.8159935474395752,0.8016016483306885,0.06556295603513718,0.8093299269676208,0.8271979093551636,0.7879338264465332,0.8021985292434692,0.07356802374124527,0.7779567241668701,0.8045030832290649
9,0.818357527256012,0.8029003143310547,0.06501701474189758,0.8115455508232117,0.8297159075737,0.7878897190093994,0.8034554123878479,0.07423939555883408,0.7753666639328003,0.8092420101165771
10,0.8199871182441711,0.8041051626205444,0.06449485570192337,0.8132365345954895,0.8311833143234253,0.7881691455841064,0.8045859336853027,0.07423968613147736,0.7855893969535828,0.7913328409194946
11,0.8218979835510254,0.8051710724830627,0.06403850764036179,0.815178632736206,0.8329721093177795,0.7870330810546875,0.8056252002716064,0.07453508675098419,0.7803585529327393,0.7975605130195618
12,0.823286771774292,0.8061681985855103,0.06360626220703125,0.8163744211196899,0.8346213698387146,0.7859044075012207,0.8065872192382812,0.0747935101389885,0.779032289981842,0.7968308925628662
13,0.8248887658119202,0.8070994019508362,0.06325385719537735,0.8173465728759766,0.8371779322624207,0.786113977432251,0.8074800372123718,0.0753338634967804,0.7862651348114014,0.7844861149787903
14,0.8262913823127747,0.8079515099525452,0.06290920078754425,0.8189388513565063,0.8382192254066467,0.7855440974235535,0.8083362579345703,0.07546546310186386,0.7763376832008362,0.8008033037185669
15,0.8274016380310059,0.8087853193283081,0.06256469339132309,0.8206036686897278,0.8384010791778564,0.7844228148460388,0.8091474771499634,0.0750541165471077,0.773142397403717,0.8036555051803589
16,0.8285367488861084,0.8095826506614685,0.062296222895383835,0.8213757276535034,0.8400723338127136,0.7845661640167236,0.8098959922790527,0.07534261792898178,0.7812347412109375,0.7890997529029846
17,0.8296728134155273,0.8102774620056152,0.06202295795083046,0.8227671384811401,0.8407610654830933,0.7838823795318604,0.8105836510658264,0.0757768377661705,0.7834725379943848,0.783218502998352
18,0.830516517162323,0.8109419941902161,0.06177844852209091,0.8231878280639648,0.8422431945800781,0.783698558807373,0.8112393021583557,0.07616379857063293,0.7795212268829346,0.7897704243659973
19,0.831662654876709,0.8116206526756287,0.06146102398633957,0.8248206973075867,0.8425793051719666,0.7829117774963379,0.8118860125541687,0.07673882693052292,0.7687678337097168,0.8077827095985413
20,0.8324862122535706,0.8122451901435852,0.06127510964870453,0.8252238631248474,0.8440338373184204,0.7829595804214478,0.8125004172325134,0.07654636353254318,0.7812018394470215,0.7846851348876953
21,0.833141565322876,0.8127944469451904,0.06103583052754402,0.8262653350830078,0.8440595865249634,0.7828786969184875,0.8130646347999573,0.07633315771818161,0.7771075367927551,0.7918782234191895
22,0.8342692852020264,0.8133404850959778,0.06086229905486107,0.8278746604919434,0.8443974852561951,0.7833786606788635,0.8136188983917236,0.07618340104818344,0.7773426175117493,0.7928510904312134
23,0.8343630433082581,0.8138883113861084,0.06073110178112984,0.8281307816505432,0.844235897064209,0.7821507453918457,0.8141247630119324,0.07615599036216736,0.7784781455993652,0.7873309254646301
24,0.8353850841522217,0.8143677115440369,0.06052378937602043,0.8288977742195129,0.8456206917762756,0.7824448347091675,0.8146296143531799,0.0769927054643631,0.7733749747276306,0.7976047396659851
25,0.8362702131271362,0.8148823380470276,0.06031027436256409,0.8296465277671814,0.8466877341270447,0.7819705605506897,0.8151209354400635,0.07735591381788254,0.7759409546852112,0.7914729118347168
26,0.8364301323890686,0.8153259754180908,0.06023124232888222,0.8301738500595093,0.8462744951248169,0.7818933725357056,0.8155716061592102,0.07791861146688461,0.7732256054878235,0.7963223457336426
27,0.8371360301971436,0.8157833218574524,0.05996205657720566,0.8304762840270996,0.8475803136825562,0.7811617851257324,0.8160131573677063,0.07733774185180664,0.7704792022705078,0.7994619607925415
28,0.837791383266449,0.8162373304367065,0.059830326586961746,0.8311684727668762,0.8481569886207581,0.7814338207244873,0.8164548277854919,0.07843257486820221,0.7729365229606628,0.795563280582428
29,0.8379025459289551,0.8166937232017517,0.05981530621647835,0.8317508697509766,0.8475399017333984,0.7807646989822388,0.8168454170227051,0.07749679684638977,0.7719539403915405,0.7955190539360046
30,0.8385487198829651,0.817121684551239,0.059684719890356064,0.832338273525238,0.8482561707496643,0.7816948294639587,0.81723552942276,0.07692751288414001,0.7735335230827332,0.7951800227165222
31,0.8391295671463013,0.8174509406089783,0.059515196830034256,0.8329389095306396,0.8487887978553772,0.7801286578178406,0.8176189064979553,0.07886398583650589,0.7708761692047119,0.7957548499107361
32,0.8395735025405884,0.8177816867828369,0.05938127636909485,0.8328888416290283,0.8499752283096313,0.7809779644012451,0.8179753422737122,0.07811561226844788,0.7802010178565979,0.7809485197067261
33,0.8400349020957947,0.8181692957878113,0.05930855870246887,0.8335926532745361,0.8500505089759827,0.7801691293716431,0.8183135986328125,0.07819238305091858,0.7780521512031555,0.7825478315353394
34,0.8403759002685547,0.8185558319091797,0.05921383947134018,0.8335416913032532,0.8509798049926758,0.780621349811554,0.8186606168746948,0.07784757018089294,0.7748911380767822,0.7896082997322083
35,0.8406553268432617,0.8187910914421082,0.05914924666285515,0.8339665532112122,0.8510275483131409,0.7805477976799011,0.818988025188446,0.0792737603187561,0.7754044532775879,0.7884511947631836
36,0.8408869504928589,0.819159746170044,0.05910439416766167,0.8342896103858948,0.8511120676994324,0.7806654572486877,0.8192864656448364,0.07840407639741898,0.7760807275772095,0.7875373363494873
37,0.8410928249359131,0.8194822072982788,0.05899982154369354,0.8347660303115845,0.8508989810943604,0.7798161506652832,0.8195960521697998,0.0775274708867073,0.774347186088562,0.7883406281471252
38,0.8416388034820557,0.8197327256202698,0.05888599902391434,0.8352842330932617,0.8514701724052429,0.7801691293716431,0.8198832869529724,0.07807718217372894,0.774162769317627,0.7896819710731506
39,0.8420073390007019,0.8201151490211487,0.058798518031835556,0.8353500366210938,0.8522874712944031,0.7800845503807068,0.820174515247345,0.07775413244962692,0.7703700661659241,0.79659503698349
40,0.8420974016189575,0.820266842842102,0.058738064020872116,0.8354490995407104,0.8523609042167664,0.7795293927192688,0.8204619884490967,0.07836458832025528,0.7708027958869934,0.7941850423812866
41,0.842387855052948,0.8206245303153992,0.058679137378931046,0.8359693884849548,0.8522929549217224,0.7792683839797974,0.8207262754440308,0.07818465679883957,0.7751243710517883,0.785355806350708
